subtype,variable,est,value,type,group
NOT2D,smoking,proportion,73.90014829461197,Grouped,Never
NOT2D,smoking,freq,5980,Grouped,Never
SIDD,smoking,proportion,10.714285714285714,Grouped,Current
SIDD,smoking,freq,3,Grouped,Current
SIDD,smoking,proportion,3.5714285714285716,Grouped,Former
SIDD,smoking,freq,1,Grouped,Former
SIDD,smoking,proportion,85.71428571428571,Grouped,Never
SIDD,smoking,freq,24,Grouped,Never
SIRD,smoking,proportion,10.78838174273859,Grouped,Current
SIRD,smoking,freq,26,Grouped,Current
SIRD,smoking,proportion,26.970954356846473,Grouped,Former
SIRD,smoking,freq,65,Grouped,Former
SIRD,smoking,proportion,62.24066390041494,Grouped,Never
SIRD,smoking,freq,150,Grouped,Never
Total,smoking,proportion,6.314046164993272,Grouped,Current
Total,smoking,freq,610,Grouped,Current
Total,smoking,proportion,18.155470448193768,Grouped,Former
Total,smoking,freq,1754,Grouped,Former
Total,smoking,proportion,75.53048338681296,Grouped,Never
Total,smoking,freq,7297,Grouped,Never
